"id","display_order_id","total_amount","created_at","customer_id"
"12691","KZ1L","3930","2024-08-27 06:18:06","203"
"12692","WNFX","3930","2024-08-27 06:18:25","203"
"12693","GZFD","3930","2024-08-27 06:18:28","203"
"12709","WR3Z","3930","2024-08-27 06:56:00","203"
"12710","DANK","3930","2024-08-27 06:56:23","203"
"12711","9LOR","3930","2024-08-27 06:56:45","203"
"12712","CE1N","3930","2024-08-27 06:57:12","203"
"12713","TDMK","3930","2024-08-27 06:57:37","203"
"12714","ZXBT","3930","2024-08-27 06:57:38","203"
"12715","BWII","3930","2024-08-27 06:57:58","203"
"12716","LYE2","3930","2024-08-27 06:58:26","203"
"12717","3LGI","3930","2024-08-27 06:58:47","203"
"12718","POVT","3930","2024-08-27 06:59:16","203"
"12723","4NJT","1525","2024-08-27 07:21:06","1071"
"12725","URLH","525","2024-08-27 07:56:34","91"
"12726","ACNK","2268","2024-08-27 07:57:30","91"
"12727","CAH3","1125","2024-08-27 08:01:26","91"
"12730","MKUU","1175","2024-08-27 09:06:16","91"
"12731","LA9C","425","2024-08-27 09:06:50","91"
"12732","AXZM","525","2024-08-27 09:07:31","91"
"12733","JSLX","3930","2024-08-27 09:13:15","203"
"12734","2LEQ","3930","2024-08-27 09:13:34","203"
"12735","FWAO","3930","2024-08-27 09:13:55","203"
"12736","WHMK","2448","2024-08-27 09:14:16","138"
"12737","C9KM","2448","2024-08-27 09:14:33","138"
"12738","LX5P","3930","2024-08-27 09:14:51","203"
"12739","SFRJ","2448","2024-08-27 09:14:58","138"
"12740","LUXP","3930","2024-08-27 09:29:27","203"
"12741","X4XE","3930","2024-08-27 09:29:45","203"
"12742","KT5D","3930","2024-08-27 09:30:09","203"
"12743","3GNE","2448","2024-08-27 09:30:25","138"
"12744","WMH2","2448","2024-08-27 09:30:45","138"
"12745","EZLP","3930","2024-08-27 09:31:02","203"
"12746","MN4U","2448","2024-08-27 09:31:12","138"
"12747","9BPA","3930","2024-08-27 09:31:25","203"
"12750","DG6Q","3930","2024-08-27 09:31:49","203"
"12751","9PIP","2448","2024-08-27 09:32:05","138"
"12754","TICP","2448","2024-08-27 09:32:26","138"
"12755","BNWI","3930","2024-08-27 09:32:38","203"
"12757","AJVV","2448","2024-08-27 09:32:52","138"
"12758","CNDF","3930","2024-08-27 09:33:01","203"
"12762","HV3N","3930","2024-08-27 09:33:26","203"
"12764","99ZC","2448","2024-08-27 09:33:39","138"
"12766","XL6G","2448","2024-08-27 09:33:59","138"
"12767","PYD0","3930","2024-08-27 09:34:19","203"
"12769","9XUD","2448","2024-08-27 09:34:26","138"
"12772","6RIG","3930","2024-08-27 09:34:39","203"
"12774","VMKT","3930","2024-08-27 09:35:06","203"
"12776","S36M","3930","2024-08-27 09:39:55","203"
"12777","TO49","3930","2024-08-27 09:40:14","203"
"12778","N7UW","3930","2024-08-27 09:40:29","203"
"12779","FX8E","2448","2024-08-27 09:40:50","138"
"12780","TDFG","2448","2024-08-27 09:41:14","138"
"12781","4NNJ","3930","2024-08-27 09:41:31","203"
"12782","HQXA","2448","2024-08-27 09:41:34","138"
"12783","THYH","3930","2024-08-27 09:41:47","203"
"12786","QRPA","3930","2024-08-27 09:42:12","203"
"12789","UFXG","3930","2024-08-27 09:43:11","203"
"12790","O87V","2448","2024-08-27 09:43:13","138"
"12793","4CST","2448","2024-08-27 09:43:25","138"
"12794","XBB5","2448","2024-08-27 09:43:34","138"
"12795","KPUX","3930","2024-08-27 09:43:45","203"
"12796","8YMU","3930","2024-08-27 09:43:48","203"
"12800","VJLB","2448","2024-08-27 09:44:15","138"
"12802","QZFV","3100","2024-08-27 09:47:23","761"
"12803","G3B7","3930","2024-08-27 09:53:40","203"
"12804","KFT5","3930","2024-08-27 09:53:56","203"
"12805","DQYG","3930","2024-08-27 09:54:16","203"
"12806","YS9R","2448","2024-08-27 09:54:34","138"
"12807","HVSF","2448","2024-08-27 09:54:56","138"
"12808","2AKA","3930","2024-08-27 09:55:19","203"
"12809","GIP9","2448","2024-08-27 09:55:20","138"
"12811","B18T","3930","2024-08-27 09:55:36","203"
"12813","Z9EN","3930","2024-08-27 09:55:55","203"
"12814","TUJZ","1650","2024-08-27 10:11:08","1082"
"12815","NLS6","2900","2024-08-27 10:13:51","761"
"12816","TADI","3930","2024-08-27 10:14:48","203"
"12817","CHEN","3930","2024-08-27 10:15:11","203"
"12818","WPY2","3930","2024-08-27 10:15:30","203"
"12819","4NRF","2448","2024-08-27 10:15:48","138"
"12821","WYR0","2448","2024-08-27 10:23:18","138"
"12823","7Y3E","3930","2024-08-27 10:23:23","203"
"12827","NV9E","2448","2024-08-27 10:23:46","138"
"12828","NSKK","3930","2024-08-27 10:24:12","203"
"12830","P2PW","1900","2024-08-27 10:45:13","761"
"12833","PFOX","825","2024-08-27 10:55:57","1071"
"12834","IKTP","525","2024-08-27 10:58:30","1071"
"12835","M0QV","1525","2024-08-27 11:01:08","1071"
"12836","MZX1","2825","2024-08-27 11:08:22","91"
"12837","SCWQ","1175","2024-08-27 11:10:30","1071"
"12838","1MWF","1525","2024-08-27 11:19:09","1071"
"12839","9SRX","425","2024-08-27 11:19:16","91"
"12840","QPD8","1525","2024-08-27 11:28:11","91"
"12841","GR40","3930","2024-08-27 11:31:40","203"
"12842","O6NJ","3930","2024-08-27 11:31:55","203"
"12843","MZV2","3930","2024-08-27 11:32:13","203"
"12844","6FRZ","2448","2024-08-27 11:32:35","138"
"12845","04UD","2448","2024-08-27 11:32:55","138"
"12846","JTO9","3930","2024-08-27 11:33:16","203"
"12847","GI5Y","2448","2024-08-27 11:33:17","138"
"12848","I54M","3930","2024-08-27 11:33:29","203"
"13113","MGUL","2790","2024-09-05 04:50:12","468"
"13114","M8SA","2285","2024-09-05 05:33:41","1082"
"13115","KWVH","825","2024-09-05 05:33:45","1153"
"13116","TLN8","1525","2024-09-05 05:34:41","1154"
"13117","1VHD","525","2024-09-05 05:36:32","1155"
"13118","6GXV","1270","2024-09-05 05:37:57","1082"
"13121","5CNI","3455","2024-09-05 05:39:36","1082"
"13127","YLFS","5497","2024-09-05 06:07:52","1082"
"13128","1HLO","1802","2024-09-05 06:13:08","1162"
"13130","AT75","1650","2024-09-05 06:15:21","1163"
"13141","9NT1","1650","2024-09-05 06:31:41","1082"
"13148","L8PV","2315","2024-09-05 07:09:32","91"
"13155","1HAK","1525","2024-09-05 07:37:02","1169"
"13160","FNSP","1125","2024-09-05 07:55:04","468"
"13161","GQ2X","825","2024-09-05 08:03:43","1170"
"13162","7H0H","2100","2024-09-05 08:08:28","822"
"13163","X5RJ","600","2024-09-05 08:08:39","1171"
"13164","L1GK","400","2024-09-05 08:13:34","1172"
"13165","S0PC","800","2024-09-05 08:25:53","822"
"13166","G5LQ","900","2024-09-05 08:33:32","822"
"13167","ZSKH","300","2024-09-05 08:35:37","822"
"13168","POY7","1365","2024-09-05 08:37:54","91"
"13169","RMXR","420","2024-09-05 08:40:06","822"
"13170","P4Q0","525","2024-09-05 08:40:29","91"
"13171","ZVYY","1365","2024-09-05 08:42:36","91"
"13172","HLP8","630","2024-09-05 08:43:19","822"
"13175","WFPU","2268","2024-09-05 08:50:23","1169"
"13176","OU6R","400","2024-09-05 08:50:40","1173"
"13178","9HB6","6115","2024-09-05 09:00:22","1169"
"13179","1KQR","525","2024-09-05 09:17:58","1174"
"13180","HYQ7","1525","2024-09-05 09:20:12","1175"
"13183","QE6V","525","2024-09-05 09:31:41","1178"
"13184","IYQB","1650","2024-09-05 09:33:06","1179"
"13189","TXT9","525","2024-09-05 09:39:41","1182"
"13190","ZQ4F","2828","2024-09-05 09:41:32","1183"
"13191","RTF3","1525","2024-09-05 09:44:10","1184"
"13192","RX9M","3645","2024-09-05 09:48:27","1187"
"13193","4BW9","525","2024-09-05 09:48:38","1088"
"13194","JREK","1525","2024-09-05 09:50:25","1188"
"13195","FPYL","1525","2024-09-05 09:51:31","1189"
"13196","3DXL","1175","2024-09-05 09:51:53","1088"
"13197","WSPR","525","2024-09-05 09:52:38","1088"
"13198","3UO2","525","2024-09-05 09:52:42","1190"
"13200","LRXQ","525","2024-09-05 10:11:18","1191"
"13208","MF0Z","2268","2024-09-05 10:26:45","1200"
"13215","IEV6","1175","2024-09-05 10:36:37","1082"
"13216","IXP8","1175","2024-09-05 10:36:37","1082"
"13217","6VSF","1175","2024-09-05 10:37:36","1082"
"13218","RDPP","1175","2024-09-05 10:38:22","1082"
"13219","1WPZ","525","2024-09-05 10:42:29","1082"
"13220","ZOSW","525","2024-09-05 10:42:58","1088"
"13221","RZPT","1175","2024-09-05 10:55:05","1082"
"13222","T5CT","1175","2024-09-05 10:57:11","1082"
"13223","KYU2","525","2024-09-05 10:58:39","1082"
"13224","AOYT","2315","2024-09-05 10:59:38","1088"
"13225","3JUG","525","2024-09-05 11:00:27","1088"
"13232","Q7DS","525","2024-09-05 11:05:50","1189"
"13233","SWAE","825","2024-09-05 11:07:47","1201"
"13236","1TYF","1525","2024-09-06 07:34:49","1207"
"13237","EXUB","525","2024-09-06 07:38:04","1208"
"13239","ANU0","1270","2024-09-06 07:41:41","93"
"13240","OECM","2125","2024-09-06 07:44:24","93"
"13242","FJHD","1365","2024-09-06 07:47:45","93"
"13243","MLY0","1125","2024-09-06 09:49:31","468"
"13244","GD37","425","2024-09-06 09:55:45","93"
"13246","7EJ4","1460","2024-09-06 10:00:22","468"
"13248","NLCO","1802","2024-09-06 10:02:18","468"
"13250","ABK8","425","2024-09-06 10:04:21","93"
"13251","FU8R","825","2024-09-06 10:19:17","468"
"13253","1VSJ","825","2024-09-06 10:36:33","468"
"13254","S9AC","525","2024-09-06 10:43:55","93"
"13256","JIXP","3170","2024-09-06 10:45:10","93"
"13257","F2S6","425","2024-09-06 10:48:06","93"
"13259","AIQX","1688","2024-09-06 10:49:13","93"
"13260","BEBP","3930","2024-09-09 05:24:34","203"
"13261","XOJN","3540","2024-09-09 10:00:37","193"
"13262","X9NE","3775","2024-09-09 12:43:22","1071"
"13263","UJDS","525","2024-09-11 11:48:26","93"
"13264","NUIU","1365","2024-09-11 12:09:21","93"
"13265","MKZB","525","2024-09-11 12:27:55","93"
"13273","CN6O","425","2024-09-12 11:35:46","1213"
"13274","2ZFE","525","2024-09-12 11:39:21","93"
"13275","9RPP","1525","2024-09-12 11:40:54","1213"
"13276","WHT9","2125","2024-09-12 12:07:27","1213"
"13277","AOZX","525","2024-09-12 12:13:05","1214"
"13278","KRLR","2268","2024-09-12 13:38:44","1215"
"13279","RGWC","425","2024-09-12 13:55:41","1216"
"13280","HAFH","525","2024-09-13 09:11:34","1218"
"13281","DLQ9","525","2024-09-13 10:43:40","1218"
"13282","3T6V","2125","2024-09-13 12:24:04","1213"
"13284","B402","525","2024-09-13 12:26:23","1213"
"13285","WS27","2268","2024-09-13 12:27:38","1213"
"13286","MXVE","3170","2024-09-13 13:33:50","1213"
"13287","ELIJ","1365","2024-09-24 06:43:20","91"
"13288","7IFD","2315","2024-09-24 06:44:32","91"
"13289","NJPA","4500","2024-09-24 07:55:33","91"
"13290","WINY","525","2024-09-24 07:56:15","91"
"13291","QHB7","525","2024-09-24 07:57:19","91"
"13295","QI31","525","2024-09-26 11:21:44","1088"
"13296","L8WE","525","2024-09-26 11:32:53","512"
"13297","O9KK","3075","2024-09-27 05:29:40","1071"
"13298","1DQV","800","2024-09-30 11:14:20","1132"
"13299","HBE0","525","2024-09-30 12:13:10","1088"
"13303","MKJX","200","2024-10-01 07:41:56","1132"
"13304","CEOX","4500","2024-10-01 07:52:06","1132"
"13305","FKSW","4500","2024-10-01 12:01:44","1132"
"13306","FLS7","3075","2024-10-01 12:05:18","1132"
"13307","UGTZ","500","2024-10-02 08:06:48","468"
"13308","2ZXP","525","2024-10-03 06:33:51","911"
"13309","DLD2","2475","2024-10-04 04:44:16","1082"
"13310","YSIH","525","2024-10-04 04:57:17","91"
"13314","8QFR","425","2024-10-04 05:01:40","91"
"13315","CKVR","1525","2024-10-04 05:02:04","91"
"13316","JIAT","525","2024-10-04 05:03:06","91"
"13318","0SB9","1650","2024-10-04 05:04:53","91"
"13320","0DBH","525","2024-10-04 05:11:16","1088"
"13321","HRZ6","1878","2024-10-04 05:18:05","1088"
"13323","X3JX","1802","2024-10-04 05:22:30","1088"
"13325","OUP8","9060","2024-10-04 05:41:41","91"
"13326","T5F7","525","2024-10-07 05:49:27","1088"
"13327","KPNC","1650","2024-10-07 05:50:13","1088"
"13328","I3SM","4125","2024-10-07 06:06:41","1082"
"13329","HHBU","1525","2024-10-07 06:51:46","1242"
"13330","SJVX","1525","2024-10-07 07:51:45","1242"
"13331","CO9R","525","2024-10-07 08:10:12","536"
"13332","QQ03","525","2024-10-08 07:20:50","1071"
"13333","8X8U","525","2024-10-08 10:15:20","93"
"13334","NUF3","1525","2024-10-08 10:16:40","93"
"13335","NN2A","1688","2024-10-08 10:18:32","93"
"13336","MEBU","525","2024-10-08 14:00:31","1213"
"13337","JKVM","600","2024-10-09 10:03:57","468"
"13338","WI4O","600","2024-10-09 10:09:08","468"
"13339","MWDS","600","2024-10-09 11:06:40","1095"
"13340","RCEN","600","2024-10-09 11:07:17","1095"
"13341","ZPCM","525","2024-10-09 11:18:13","91"
"13342","MY4U","400","2024-10-10 14:23:34","468"
"13343","WZK7","1650","2024-10-10 14:32:31","468"
"13349","0JBF","600","2024-10-14 05:39:49","468"
"13350","BKYB","525","2024-10-14 05:40:43","468"
"13351","ABJZ","1555","2024-10-14 05:45:13","91"
"13352","SLVW","425","2024-10-14 07:40:13","93"
"13353","KIGH","1175","2024-10-14 07:43:34","1243"
"13354","9AXF","1650","2024-10-14 08:04:08","317"
"13355","BKMS","1650","2024-10-14 08:31:39","1251"
"13356","RYRR","2980","2024-10-14 09:24:35","1251"
"13357","LYBM","2268","2024-10-14 09:27:01","1251"
"13358","K2DI","525","2024-10-14 09:32:43","468"
"13359","IBYS","3930","2024-10-14 09:36:07","203"
"13360","DWHG","425","2024-10-14 09:43:32","1251"
"13361","0ATP","2125","2024-10-14 09:43:46","468"
"13362","J7F7","1365","2024-10-14 09:54:07","468"
"13363","2QM7","1715","2024-10-14 09:54:35","1251"
"13364","0F9Y","525","2024-10-14 10:29:08","468"
"13365","FD2V","525","2024-10-14 10:37:23","1251"
"13366","AURS","425","2024-10-14 10:44:58","1251"
"13367","WCIH","525","2024-10-14 10:59:52","468"
"13368","WDEL","1175","2024-10-14 11:03:11","513"
"13369","QIFQ","925","2024-10-14 11:23:45","1251"
"13370","N3KZ","1525","2024-10-14 11:29:51","1251"
"13371","V5XH","1025","2024-10-14 11:33:45","1251"
"13372","9CFM","3930","2024-10-14 12:13:30","203"
"13373","PCHF","1365","2024-10-14 12:43:23","1251"
"13374","RE5O","1525","2024-10-14 12:44:09","91"
"13375","3OLB","600","2024-10-14 12:47:40","1095"
"13376","BZMI","300","2024-10-14 12:50:00","1095"
"13377","PTEU","525","2024-10-14 12:50:41","1071"
"13378","JMDU","1413","2024-10-14 12:58:14","1251"
"13379","W4DZ","325","2024-10-14 13:01:37","1251"
"13380","7GKS","1525","2024-10-14 13:08:19","1251"
"13381","6LC8","525","2024-10-14 13:17:35","1251"
"13382","ENSQ","1365","2024-10-14 13:18:42","1251"
"13383","CZHE","525","2024-10-14 13:48:01","1071"
"13384","A84M","525","2024-10-14 13:53:20","1251"
"13385","PZOV","425","2024-10-14 14:03:40","1251"
"13386","S96R","425","2024-10-14 14:06:59","1251"
"13387","PJIK","525","2024-10-14 14:16:46","1251"
"13388","EUXF","1650","2024-10-14 14:21:10","1251"
"13389","GVAY","425","2024-10-14 14:46:30","1251"
"13390","C4WA","525","2024-10-14 14:54:15","1251"
"13391","MIFL","425","2024-10-14 14:59:56","1251"
"12089","T4QG","2448","2024-08-24 18:44:27","138"
"12090","JEUS","3930","2024-08-24 18:44:37","203"
"12092","N5MZ","3930","2024-08-24 18:44:41","203"
"12095","EI7V","3930","2024-08-24 18:45:11","203"
"12096","KNIC","2448","2024-08-24 18:45:17","138"
"12098","FEFE","2448","2024-08-24 18:45:37","138"
"12101","LMFT","2448","2024-08-24 18:46:04","138"
"12113","PHE8","1688","2024-08-26 05:21:14","91"
"12114","MBU3","3100","2024-08-26 05:33:52","761"
"12115","WG2D","1810","2024-08-26 05:35:50","1082"
"12116","YBAH","1400","2024-08-26 05:37:23","761"
"12118","HCIZ","525","2024-08-26 05:56:12","91"
"12119","7J3Z","600","2024-08-26 05:59:42","1095"
"12152","OAEF","1802","2024-08-26 07:58:30","1071"
"12153","8K70","1525","2024-08-26 08:56:28","91"
"12154","MTBZ","3930","2024-08-26 09:04:40","203"
"12155","UXZM","3930","2024-08-26 09:04:58","203"
"12156","UDDD","3930","2024-08-26 09:05:17","203"
"12157","TW0F","2448","2024-08-26 09:05:38","138"
"12158","GGZM","2448","2024-08-26 09:05:55","138"
"12159","5NEH","2448","2024-08-26 09:06:16","138"
"12160","CKDJ","3930","2024-08-26 09:06:16","203"
"12162","KFUO","3930","2024-08-26 09:06:32","203"
"12163","PICI","3930","2024-08-26 09:06:51","203"
"12165","E1XE","2448","2024-08-26 09:07:17","138"
"12167","MVKV","2448","2024-08-26 09:07:32","138"
"12170","EWPB","3930","2024-08-26 09:07:55","203"
"12171","H4M1","2448","2024-08-26 09:07:57","138"
"12173","MBTT","3930","2024-08-26 09:08:12","203"
"12176","AUPZ","3930","2024-08-26 09:08:27","203"
"12178","WZH9","2448","2024-08-26 09:08:53","138"
"12179","IJTM","2448","2024-08-26 09:09:08","138"
"12181","IM7U","3930","2024-08-26 09:09:35","203"
"12184","MWMT","2448","2024-08-26 09:09:36","138"
"12186","CATT","3930","2024-08-26 09:09:44","203"
"12188","WHKD","3930","2024-08-26 09:10:20","203"
"12190","IMUJ","2448","2024-08-26 09:10:30","138"
"12192","JNYH","2448","2024-08-26 09:11:05","138"
"12194","DXSM","3930","2024-08-26 09:11:34","203"
"12196","DJU3","2448","2024-08-26 09:11:35","138"
"12198","VAGG","3930","2024-08-26 09:11:41","203"
"12201","6WK7","3930","2024-08-26 09:11:56","203"
"12202","6HKV","2448","2024-08-26 09:12:06","138"
"12204","O7P0","2448","2024-08-26 09:12:42","138"
"12207","BTOD","3930","2024-08-26 09:13:11","203"
"12209","FRDO","2448","2024-08-26 09:13:12","138"
"12210","YJS6","3930","2024-08-26 09:13:20","203"
"12213","GUJF","3930","2024-08-26 09:13:33","203"
"12214","3JF0","2448","2024-08-26 09:13:39","138"
"12216","44KS","2448","2024-08-26 09:14:22","138"
"12220","6H5B","2448","2024-08-26 09:14:47","138"
"12221","1XAH","3930","2024-08-26 09:14:54","203"
"12224","PHFA","3930","2024-08-26 09:15:15","203"
"12225","8EAO","2448","2024-08-26 09:15:17","138"
"12227","8VHT","2448","2024-08-26 09:15:56","138"
"12232","CSG4","2448","2024-08-26 09:16:31","138"
"12237","JPJ2","3455","2024-08-26 09:23:48","1082"
"12238","YK29","1900","2024-08-26 09:31:13","761"
"12239","J4BQ","1992","2024-08-26 09:35:07","91"
"12240","Y8IX","1802","2024-08-26 09:38:12","91"
"12242","4ZSJ","3930","2024-08-26 09:43:56","203"
"12243","RBDD","3930","2024-08-26 09:44:18","203"
"12244","GLM4","3930","2024-08-26 09:44:34","203"
"12245","Q2XL","2448","2024-08-26 09:44:48","138"
"12246","RURM","2448","2024-08-26 09:45:13","138"
"12247","BNFH","2448","2024-08-26 09:45:37","138"
"12248","CQHX","3930","2024-08-26 09:45:47","203"
"12250","7V29","3930","2024-08-26 09:46:04","203"
"12253","GQKN","3930","2024-08-26 09:46:36","203"
"12254","EGDC","2448","2024-08-26 09:46:51","138"
"12255","A29R","2448","2024-08-26 09:47:07","138"
"12259","K6GE","2448","2024-08-26 09:47:39","138"
"12261","BWR6","3930","2024-08-26 09:47:47","203"
"12263","HEUU","3930","2024-08-26 09:48:00","203"
"12265","CNJZ","3930","2024-08-26 09:48:36","203"
"12266","T0U6","2448","2024-08-26 09:48:51","138"
"12268","2JIG","2448","2024-08-26 09:49:18","138"
"12270","GB8S","1900","2024-08-26 09:52:54","761"
"12271","AZED","2900","2024-08-26 09:58:23","761"
"12273","JWIO","3930","2024-08-26 10:44:53","203"
"12274","XAHO","3930","2024-08-26 10:45:11","203"
"12275","9OFG","3930","2024-08-26 10:45:29","203"
"12276","MELI","2448","2024-08-26 10:45:47","138"
"12277","NOOM","2448","2024-08-26 10:46:13","138"
"12278","FHFA","3930","2024-08-26 10:46:30","203"
"12279","FLZ3","2448","2024-08-26 10:46:33","138"
"12280","CK6X","3930","2024-08-26 10:46:48","203"
"12283","WEWW","3930","2024-08-26 10:47:13","203"
"12284","RDIM","2448","2024-08-26 10:47:30","138"
"12287","NDN6","2448","2024-08-26 10:47:49","138"
"12288","GJHM","3930","2024-08-26 10:48:08","203"
"12289","DWYY","2448","2024-08-26 10:48:12","138"
"12292","II3R","3930","2024-08-26 10:48:26","203"
"12295","24FH","3930","2024-08-26 10:48:46","203"
"12297","KTFC","2448","2024-08-26 10:49:06","138"
"12299","GZUC","2448","2024-08-26 10:49:26","138"
"12300","JMUI","3930","2024-08-26 10:49:41","203"
"12302","O1DE","2448","2024-08-26 10:49:49","138"
"12304","SPSI","3930","2024-08-26 10:50:01","203"
"12307","O5T2","3930","2024-08-26 10:50:26","203"
"12309","XRAU","2448","2024-08-26 10:50:39","138"
"12311","MM0K","2448","2024-08-26 10:50:58","138"
"12313","ZCU9","3930","2024-08-26 10:51:20","203"
"12315","XCPG","2448","2024-08-26 10:51:32","138"
"12317","R1QB","3930","2024-08-26 10:51:36","203"
"12320","GBJS","3930","2024-08-26 10:52:10","203"
"12321","J6XY","2448","2024-08-26 10:52:13","138"
"12323","LSCD","2448","2024-08-26 10:52:35","138"
"12325","CVNY","3930","2024-08-26 10:52:55","203"
"12327","IAJR","3930","2024-08-26 10:53:17","203"
"12328","FLQQ","2448","2024-08-26 10:53:18","138"
"12331","YN3G","3930","2024-08-26 10:53:34","203"
"12333","JDMH","2448","2024-08-26 10:53:46","138"
"12335","HDGM","2448","2024-08-26 10:54:11","138"
"12338","3ILS","3930","2024-08-26 10:54:33","203"
"12339","HLBG","2448","2024-08-26 10:54:41","138"
"12341","MCZF","3930","2024-08-26 10:54:54","203"
"12344","I2LD","3930","2024-08-26 10:55:14","203"
"12345","PUJF","2448","2024-08-26 10:55:27","138"
"12347","EPSY","2448","2024-08-26 10:55:47","138"
"12351","QYQW","2448","2024-08-26 10:56:24","138"
"12357","BU7Z","425","2024-08-26 11:03:49","91"
"12358","2Z6Y","525","2024-08-26 11:04:45","91"
